phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8345211,out-call,11,31.4355734236,34.4037037474
050-1377088,in-call,88,31.4683280625,34.4316321867
050-2765695,out-call,24,31.4483811955,34.4037338055
050-3480465,out-call,225,31.4654850697,34.4317974875
050-7830034,out-call,113,31.4629601198,34.4367485534
050-6022637,in-call,49,31.4689140199,34.4207482145
050-3569444,in-call,96,31.4635114691,34.4209630368
050-8564209,out-call,678,31.4099783451,34.3706460865
050-2361984,in-call,25,31.4590058886,34.4106218599
050-4556157,out-call,89,31.3844216514,34.3437587926
050-6648398,out-call,2084,31.4362901887,34.3850801602
050-2508007,out-call,3339,31.4607232976,34.4076753855
050-3443306,out-call,1348,31.4111278722,34.3663601465
050-8410675,out-call,46,31.4581827514,34.4224292784
050-4498406,in-call,1614,31.470968707,34.4289534532
