phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9261079,in-call,1028,31.4090926024,34.3591674027
050-3062079,out-call,739,31.4097441929,34.3603430087
050-7637494,in-call,2007,31.4871948025,34.4520676436
050-6521405,in-call,2967,31.4816653014,34.4247156148
050-9269756,out-call,118,31.3949926736,34.3656388402
050-2303677,in-call,1334,31.4145621614,34.368235777
050-6211844,out-call,86,31.4670342737,34.4356202174
050-6831492,out-call,66,31.4090926024,34.3591674027
050-6732720,in-call,268,31.433045671,34.406443848
050-7985491,out-call,1592,31.4545681519,34.4199040741
050-3390744,in-call,35,31.4298628537,34.3759417185
050-9745699,out-call,52,31.4330561719,34.3988269774
050-5244192,out-call,876,31.471034349,34.4424066555
050-2724273,out-call,1449,31.3976867576,34.3654268617
050-2860840,in-call,31,31.4298628537,34.3759417185
