phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6828871,out-call,659,31.4475859815,34.4023258132
050-3771403,out-call,33,31.4251041361,34.3854603202
050-6907705,out-call,75,31.4302160254,34.4021070565
050-8499662,in-call,1403,31.4263426414,34.381923628
050-2471727,in-call,26,31.4770036529,34.4275711595
050-3642746,in-call,72,31.4486669177,34.4108955451
050-3627707,out-call,2993,31.4383802653,34.4259241417
050-5199891,out-call,47,31.4573299433,34.4226910154
050-2663710,in-call,51,31.4328392749,34.3761163097
050-9573455,out-call,1783,31.4461190983,34.3752555393
050-6936782,in-call,110,31.462762264,34.4206597931
050-2302005,in-call,39,31.4344707872,34.3989716989
050-2016298,in-call,72,31.4584848962,34.4152607039
050-1999889,in-call,54,31.4259073925,34.3618577604
