phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9030534,in-call,110,31.472409713,34.4339332211
050-5414986,in-call,1837,31.4929898357,34.4443925408
050-4905963,in-call,117,31.4733215502,34.4340438716
050-5909271,out-call,1695,31.4352623423,34.4066719548
050-1298354,out-call,93,31.4093223192,34.3601428753
050-1621977,out-call,60,31.4674695438,34.4284292933
050-6394843,in-call,1502,31.4263554638,34.3824841403
050-6921966,in-call,37,31.4425990882,34.3771410986
050-1082386,out-call,2187,31.4488617842,34.4030743843
050-1368932,out-call,634,31.4535548405,34.4245918063
050-4451607,out-call,2622,31.4787156236,34.4354459906
050-2066870,in-call,59,31.4602559889,34.4190455515
050-6569954,in-call,2146,31.4694500274,34.4317663256
