phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4310922,in-call,798,31.4669462916,34.4229747372
050-9162109,out-call,3034,31.4090515844,34.3586093171
050-2034507,in-call,1593,31.4822545891,34.4475991821
050-9185828,out-call,3211,31.3932168462,34.3632620305
050-4694267,out-call,1849,31.4102605211,34.3792054223
050-1572456,in-call,2199,31.4114590137,34.3593486229
050-5601686,out-call,2253,31.4650406548,34.4203910097
050-1769450,out-call,1934,31.4654850697,34.4317974875
050-3540160,in-call,120,31.4441785254,34.3753061844
050-9550964,in-call,1729,31.3962577427,34.3658503049
050-6453865,out-call,3181,31.3978994916,34.3648837034
050-8601515,out-call,532,31.4244133012,34.3832447911
050-7420639,out-call,1460,31.4501029173,34.4242916913
050-6413922,out-call,24,31.4079784315,34.3608578572
050-2347923,in-call,1279,31.4460974113,34.4034332467
