phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3683811,in-call,875,31.4177956393,34.3723642361
050-9268899,in-call,2270,31.458948767,34.4165541801
050-4858032,out-call,42,31.4494722838,34.4097574738
050-6758982,out-call,23,31.4636618738,34.4178019602
050-4276800,out-call,13,31.4374441067,34.4172748447
050-9234254,out-call,1048,31.4513050929,34.4329319798
050-4491629,in-call,93,31.465567946,34.4281347557
050-2205416,out-call,973,31.4545199016,34.4082786232
050-2066720,out-call,1121,31.4152009394,34.3732247654
050-1187824,out-call,1321,31.4587999872,34.4146625002
050-5482924,out-call,18,31.4993795795,34.4596892238
050-4825260,in-call,35,31.4433416926,34.4122325316
050-2500241,in-call,2307,31.4483732274,34.4157198119
