phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5582876,out-call,52,31.4883615237,34.459111663
050-3029983,in-call,64,31.4467526435,34.4021221699
050-6723346,in-call,605,31.468322745,34.4249916321
050-6680167,out-call,53,31.4481387105,34.4021862398
050-9681424,out-call,57,31.4706067693,34.4451646159
050-3363920,in-call,15,31.4681061059,34.4258609779
050-8647580,out-call,118,31.3957114015,34.3651126988
050-2824417,in-call,48,31.3901026739,34.3402012135
050-1887064,in-call,31,31.4274172906,34.3971374879
050-8396438,out-call,822,31.4726725146,34.4266450864
050-8146622,out-call,1162,31.4614807191,34.4398085802
050-2887497,in-call,1485,31.4451674888,34.4047944543
