phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2414635,in-call,57,31.4522343268,34.4162248174
050-4124774,in-call,2808,31.4510560457,34.3815078212
050-8369959,out-call,2039,31.4534231011,34.4230340285
050-4093670,out-call,1846,31.466795227,34.4350809917
050-6875011,in-call,84,31.3896208494,34.3448966316
050-5598774,in-call,80,31.4546906285,34.3972240901
050-9393008,out-call,3552,31.4552085376,34.4091235936
050-5593332,in-call,110,31.4618585679,34.4069199481
050-5361076,in-call,1627,31.4513935565,34.3935425193
050-1857231,out-call,1294,31.4431980064,34.4298243133
050-9284383,in-call,120,31.4119698905,34.3655954063
050-9817700,out-call,2112,31.4124330635,34.3962726719
050-4420066,out-call,33,31.4122489925,34.3904777894
050-5819795,out-call,1204,31.4603801358,34.4337511737
050-2356874,out-call,763,31.4674085908,34.4312661706
