phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8836091,in-call,30,31.5149249794,34.4802158328
050-1473695,out-call,628,31.4605736477,34.417459759
050-9870066,in-call,42,31.4863528226,34.4488761578
050-6150287,in-call,60,31.3778497567,34.3341065569
050-3137714,out-call,2758,31.4721079089,34.436860444
050-7310831,out-call,30,31.4280504759,34.364930251
050-8186727,out-call,2820,31.391235089,34.3516224098
050-8153371,in-call,64,31.4099783451,34.3706460865
050-9581461,out-call,2197,31.4590696411,34.4221911947
050-3468034,out-call,3194,31.4089217701,34.3701608203
