phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4713281,out-call,84,31.4115878811,34.3853942436
050-4448553,out-call,804,31.4574566629,34.4248349767
050-9793108,out-call,64,31.4882339499,34.4833967546
050-3636104,out-call,54,31.4554706572,34.4223718728
050-9678193,in-call,3408,31.4582032331,34.4219201809
050-1742291,in-call,2178,31.462768864,34.4220599722
050-3185360,in-call,99,31.4720565134,34.4253308709
050-5523931,out-call,3496,31.4950371795,34.4489746383
050-7505093,in-call,43,31.3789775711,34.3390527021
050-2631321,out-call,3169,31.4699368238,34.431572429
050-4720468,in-call,30,31.4551437049,34.4085842393
050-5454280,out-call,313,31.4751047438,34.4435120603
050-4162946,in-call,21,31.4669129372,34.4073958935
