phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9554788,in-call,117,31.4657078656,34.4392066255
050-7960500,out-call,80,31.46296571,34.4083291779
050-5292994,in-call,119,31.4168622987,34.364465932
050-9621152,in-call,2826,31.4654850697,34.4317974875
050-5891652,in-call,51,31.4131642775,34.3726206349
050-4374741,out-call,830,31.4703843891,34.435175899
050-5476278,in-call,560,31.4107007291,34.366487695
050-4281796,out-call,74,31.4518802193,34.4193164251
050-9338064,out-call,47,31.4462694041,34.4153273898
050-3838618,in-call,99,31.43617334,34.4148442592
050-6814597,out-call,3188,31.4563352575,34.4231678044
