phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2369971,in-call,1269,31.4680503002,34.4228187196
050-6202876,in-call,35,31.4719559328,34.4394402322
050-5449317,in-call,91,31.4947488772,34.4660401042
050-1938660,in-call,1992,31.4565590108,34.4214185675
050-5100805,in-call,2495,31.4599953885,34.4247798956
050-6540050,out-call,106,31.4107007291,34.366487695
050-7585835,out-call,1397,31.4119752429,34.3716229699
050-4137866,out-call,1220,31.4338421498,34.385383827
050-3903286,in-call,53,31.4112538776,34.3663592944
050-9055732,out-call,76,31.4108435989,34.3871236072
050-7534000,out-call,2607,31.4885116498,34.4571171188
050-4551399,out-call,17,31.4619377328,34.4388614389
050-9228989,out-call,1592,31.4883615237,34.459111663
050-4032491,out-call,36,31.4555821179,34.4227737012
