phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3324503,in-call,99,31.4453485856,34.4015464351
050-1731497,out-call,28,31.4124801178,34.3602731181
050-6270604,out-call,101,31.4308766025,34.3752738644
050-1267518,in-call,3050,31.4593341744,34.4039241958
050-8142524,out-call,105,31.4104881168,34.357352994
050-2176592,out-call,2660,31.4446488037,34.3749719725
050-5149661,in-call,118,31.4307314312,34.4000484205
050-9713536,in-call,26,31.4783859721,34.4478441394
050-8183746,in-call,54,31.4298523243,34.3780844638
050-4111165,out-call,109,31.3941742943,34.3665057937
050-1650512,in-call,2306,31.4606587994,34.4105023689
050-2382833,out-call,1675,31.4480706292,34.402028128
050-3452721,out-call,24,31.3959602917,34.3666157193
