phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9213483,out-call,1093,31.4093868218,34.3707090685
050-1975629,out-call,100,31.4581332266,34.4318278838
050-1205670,out-call,1179,31.4020887977,34.3737763738
050-5142148,in-call,1941,31.4560548904,34.4048939505
050-1337290,out-call,34,31.4365493475,34.41282278
050-9372691,in-call,1670,31.4712243471,34.4260696961
050-9199039,out-call,1976,31.4006955019,34.349553003
050-6878802,out-call,3024,31.4579599928,34.4104635712
050-2210040,in-call,2373,31.4469874223,34.4165641637
050-5955166,out-call,30,31.4788245593,34.4367937171
050-7027923,in-call,2180,31.4476071334,34.4199758785
050-5309920,in-call,51,31.4619810966,34.4267384961
