phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1650656,out-call,66,31.460781876,34.4278392587
050-7994063,in-call,827,31.4722191865,34.4395467345
050-8959945,out-call,54,31.3778497567,34.3341065569
050-7046427,out-call,107,31.4544099361,34.4148891907
050-3249501,in-call,2214,31.4882903037,34.4579899733
050-9276069,in-call,88,31.4574566629,34.4248349767
050-5389353,out-call,2345,31.4399384145,34.4124824933
050-8476404,in-call,1048,31.4679636561,34.4319493789
050-6831370,out-call,3001,31.4839167601,34.4507995414
050-3829373,out-call,698,31.4773752461,34.4299482248
050-5675939,in-call,25,31.4657179928,34.4315448753
050-5291539,in-call,42,31.4368986528,34.3883951596
050-5395622,in-call,1065,31.4571479354,34.4195095171
