phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9035865,in-call,84,31.4686375645,34.4374654963
050-3129508,out-call,2124,31.4823763709,34.4382790856
050-6752993,in-call,352,31.4375079353,34.3836740149
050-3812820,in-call,1004,31.4324718249,34.3841263555
050-5817447,in-call,2243,31.4679636561,34.4319493789
050-6566902,in-call,3591,31.4521090598,34.3935000358
050-8517400,in-call,70,31.4568158104,34.4311019044
050-9453607,out-call,3582,31.4463122737,34.390845596
050-4966271,in-call,11,31.46296571,34.4083291779
050-9222287,in-call,77,31.4618291398,34.4344809616
050-3620137,out-call,80,31.4630846091,34.4069598512
