phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6016768,out-call,34,31.4497953815,34.4094928421
050-4418352,in-call,2048,31.446192708,34.4138336524
050-4338725,in-call,100,31.38257931,34.3447654112
050-3726850,in-call,33,31.4022435687,34.3411689626
050-1544916,out-call,1624,31.4838993567,34.4468827832
050-8994948,out-call,1691,31.4401766802,34.3870450924
050-9103533,in-call,242,31.4011825934,34.3446688855
050-5057258,in-call,67,31.4654850697,34.4317974875
050-8502851,in-call,3551,31.4623553753,34.4388656859
050-2234016,out-call,3198,31.4776415637,34.4300610084
050-7171524,in-call,128,31.3813423767,34.3329282311
050-4587593,in-call,345,31.4636618738,34.4178019602
