phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9671539,out-call,1616,31.4359081771,34.3899310145
050-2526689,in-call,3251,31.4587508674,34.4267716659
050-5035272,in-call,30,31.4545708516,34.4215597608
050-7705769,out-call,58,31.4568303869,34.4289387334
050-7362932,in-call,783,31.4569643465,34.4124131229
050-3168020,in-call,2975,31.4587774442,34.4239368312
050-7960844,out-call,89,31.4110004381,34.3753764133
050-8196089,out-call,74,31.4658189887,34.4299392234
050-9218672,in-call,2123,31.4686885818,34.4236799668
050-8824203,in-call,67,31.4785766596,34.4390004834
050-4330802,out-call,2674,31.4787793929,34.4342517489
