phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1382702,out-call,16,31.4774268796,34.4335687687
050-6529444,in-call,966,31.4593869583,34.4167808802
050-2313849,out-call,1827,31.4974245065,34.4710864139
050-9255175,out-call,11,31.4508804192,34.4151535765
050-8318436,in-call,660,31.4558430817,34.4153959378
050-5041143,out-call,100,31.4518329252,34.4210483043
050-7312112,in-call,2555,31.4551051172,34.422406659
050-8501731,in-call,226,31.3880800486,34.338635877
050-9964597,in-call,55,31.4069665646,34.3864137299
050-9523240,out-call,81,31.4484731855,34.4154910214
050-5039958,out-call,1175,31.4683774744,34.4396244413
050-3154259,out-call,907,31.4642439894,34.4438144158
050-7027503,in-call,70,31.420419099,34.3680052208
050-2378117,in-call,91,31.4569334222,34.4257092786
050-9069676,in-call,413,31.4435614931,34.3871035186
050-9635790,in-call,462,31.4472629002,34.4022200794
