phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7441079,in-call,30,31.4721618688,34.424565971
050-2087065,out-call,2254,31.3730199085,34.3300007372
050-1286202,in-call,22,31.4704891098,34.4463243363
050-5477077,out-call,111,31.4617945357,34.4170013518
050-6743049,in-call,2340,31.4916326376,34.4634177355
050-2374963,out-call,117,31.4536887659,34.4123480838
050-6849320,in-call,2860,31.4535564111,34.4247536833
050-3002636,out-call,2410,31.3700678243,34.3286565723
050-8521233,in-call,26,31.4540343877,34.4163794873
050-8308526,in-call,2196,31.4092559526,34.3702509536
050-6094473,out-call,894,31.4112538776,34.3663592944
050-7415553,out-call,105,31.4870792235,34.4451954148
