phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4308845,in-call,1991,31.4334531849,34.3760077026
050-1664754,out-call,92,31.4604505028,34.4173871217
050-9869736,in-call,3581,31.4279080873,34.3957491982
050-1802291,out-call,2935,31.4517790045,34.4129160202
050-9174774,out-call,2678,31.4695977844,34.4395341711
050-2561936,in-call,69,31.4453485856,34.4015464351
050-8944713,in-call,88,31.4506785837,34.4212510643
050-6312778,in-call,29,31.4720428377,34.4413185588
050-8625556,in-call,2840,31.4406550787,34.4127199193
050-8190900,out-call,1986,31.46539232,34.4406436849
050-3598487,out-call,1509,31.3962183231,34.3519699686
050-5131955,out-call,89,31.48614391,34.4450965719
050-6999803,out-call,1189,31.4312754895,34.3756092076
050-3541521,in-call,2632,31.4663017736,34.4289719006
050-7080857,out-call,2802,31.4564352038,34.4208419945
