phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1024464,in-call,2597,31.4508804192,34.4151535765
050-4349765,out-call,22,31.4899996173,34.4524706678
050-2495493,out-call,96,31.454678687,34.4232386497
050-9311351,in-call,2414,31.4563352575,34.4231678044
050-7841302,out-call,3508,31.400340244,34.3745095638
050-4101436,in-call,458,31.437552405,34.3851096326
050-6368462,in-call,35,31.4785000971,34.4507013127
050-3370084,in-call,49,31.4034688255,34.3655630503
050-5213828,out-call,1340,31.4605213558,34.4156564009
050-4222313,out-call,88,31.4566661451,34.4272856078
050-7989603,in-call,104,31.4371688746,34.3885671099
050-3106971,in-call,63,31.4233254422,34.3651910649
050-9715557,in-call,85,31.4713650916,34.4358437109
050-2778107,out-call,61,31.4845379839,34.4509081738
050-4877490,out-call,37,31.4141301223,34.3893600034
050-1299230,out-call,1408,31.4478629325,34.4186291843
