phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5218624,out-call,27,31.44506215,34.3885519283
050-6557352,out-call,238,31.4383177713,34.40574334
050-6983927,out-call,956,31.4364202642,34.4221268246
050-3148917,out-call,1034,31.4044827522,34.3789780398
050-7109292,out-call,52,31.4086881765,34.3605767867
050-7925388,in-call,1239,31.435039995,34.4075832352
050-8689205,out-call,30,31.4566741914,34.4263430156
050-9421434,in-call,1834,31.4523344596,34.4128172335
050-5956482,in-call,2086,31.4590984559,34.4131347071
050-7710401,in-call,18,31.4611345572,34.4276599354
050-6766815,out-call,2716,31.4076998047,34.3772056976
050-6018497,out-call,54,31.4256380027,34.41376036
050-3870428,in-call,1191,31.4598785609,34.4232200711
050-9833066,out-call,807,31.4641338309,34.4231113598
050-9374297,in-call,51,31.4255775676,34.3935080991
