phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7772922,out-call,3362,31.4132093143,34.3731532704
050-2064497,out-call,3480,31.4608583819,34.4287748949
050-7413086,out-call,2894,31.4143900044,34.3744792212
050-2335023,out-call,57,31.3658539032,34.309508207
050-6158082,out-call,3111,31.4598369422,34.4242708378
050-7390563,in-call,87,31.4550892572,34.4059741951
050-2039993,in-call,104,31.4014483949,34.3717084411
050-2667076,in-call,54,31.4593567073,34.4211053094
050-3170443,out-call,43,31.4501053096,34.4159147547
050-6323834,out-call,104,31.4791002843,34.4577088288
050-8394296,out-call,75,31.4812897596,34.4415232159
