phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8086326,in-call,101,31.4461072523,34.4156410128
050-8996970,out-call,95,31.4731859249,34.44124727
050-9791967,out-call,37,31.4649313189,34.4233249471
050-3639497,out-call,3259,31.4386587723,34.3898553347
050-5264802,in-call,73,31.4359415206,34.4066156029
050-2725828,in-call,2052,31.4888401061,34.4599063483
050-3630034,in-call,1557,31.4298523243,34.3780844638
050-1962638,out-call,84,31.4240537154,34.3830061586
050-5617038,in-call,53,31.4569643465,34.4124131229
050-2853264,out-call,59,31.4554706572,34.4223718728
050-6231690,out-call,39,31.4473680694,34.4045669224
050-9644631,out-call,97,31.4356445876,34.4042977211
050-4396523,out-call,3476,31.4323866109,34.3784486481
050-7612416,out-call,2043,31.4374441067,34.4172748447
050-4840837,out-call,91,31.4342703623,34.3991525946
