phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8801018,out-call,79,31.3853599724,34.3470179209
050-5672687,in-call,2195,31.4547671868,34.4310260456
050-8249650,in-call,2615,31.4605861159,34.434972058
050-4302949,out-call,275,31.4470437346,34.4147845308
050-7858365,out-call,43,31.4075398817,34.384961288
050-1929127,in-call,1683,31.4879512628,34.4459721645
050-3123428,out-call,88,31.46296571,34.4083291779
050-6698208,out-call,257,31.4847633555,34.447146525
050-5946004,out-call,1192,31.3794482425,34.3338682211
050-3973098,in-call,3596,31.4658755644,34.4259949352
050-1598519,out-call,206,31.4128307465,34.3654134916
050-2395589,out-call,59,31.4078463578,34.369570861
050-6568254,out-call,22,31.4718091617,34.4274740163
