phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3347524,out-call,31,31.4569608526,34.4217698353
050-1620878,out-call,35,31.411766339,34.3673622781
050-8962339,out-call,117,31.4558231428,34.4087345933
050-5595658,out-call,78,31.4523781738,34.411555886
050-6194927,out-call,1078,31.4045499121,34.3712925668
050-3971408,in-call,2601,31.4465534955,34.4107081537
050-9176980,in-call,114,31.4472914723,34.4098340673
050-5924166,out-call,3468,31.3784655742,34.3287503092
050-1913978,out-call,1462,31.4127450189,34.3767059793
050-9103720,out-call,3337,31.4568478026,34.3989646477
050-6096948,out-call,1690,31.4682047924,34.434118173
050-5116244,out-call,1865,31.4506779726,34.4149070029
050-9837397,in-call,44,31.4448120169,34.4128287802
050-9329028,out-call,944,31.4143900044,34.3744792212
050-9850193,out-call,876,31.4651674662,34.4221598319
