phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2377091,in-call,1628,31.4568787163,34.4141771888
050-5668888,out-call,82,31.4867311396,34.4415294147
050-8803725,in-call,55,31.4011481975,34.3698464863
050-9303478,out-call,1601,31.4720818017,34.4467268747
050-8919576,out-call,67,31.4031814066,34.372616813
050-1235758,in-call,30,31.4486219753,34.4179823678
050-8002400,out-call,2992,31.4926202032,34.4778780591
050-9266289,out-call,2922,31.4721079089,34.436860444
050-1159849,in-call,3149,31.3983441369,34.3496452396
050-9535501,in-call,3033,31.4380983029,34.3912089625
050-6831139,out-call,1576,31.4291176397,34.418843157
050-9383140,out-call,28,31.4388893389,34.4242956047
050-4227142,in-call,39,31.4616095377,34.4302013809
050-9341741,out-call,2205,31.4826757491,34.4454931432
050-2507045,out-call,1677,31.4118161217,34.3676211143
