phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7786285,in-call,64,31.4418406889,34.3854883109
050-2295997,in-call,17,31.4296478311,34.3612047403
050-9791246,in-call,1566,31.4480555603,34.4104841916
050-2574519,in-call,16,31.4569334222,34.4257092786
050-7679788,in-call,42,31.4528006834,34.4153673588
050-1314663,out-call,478,31.4587070371,34.4003601471
050-7055856,out-call,318,31.4122062517,34.3700045598
050-4332116,out-call,86,31.4755260091,34.4422657864
050-6144569,out-call,48,31.42185223,34.404546684
050-1394964,out-call,91,31.4851694384,34.4331347552
050-9232047,in-call,2144,31.4772913349,34.4362287964
050-1638141,in-call,1922,31.4741628531,34.4604923804
