phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7973128,in-call,2805,31.3843825756,34.3291570747
050-3008076,out-call,25,31.4435854418,34.4148347289
050-4087100,in-call,16,31.3952005458,34.3526302561
050-3233183,in-call,1351,31.4513716227,34.414251166
050-6371173,out-call,3502,31.4551919765,34.4205058124
050-8750509,in-call,27,31.4669327658,34.4319071214
050-3335125,in-call,104,31.4101549423,34.381478588
050-9985143,out-call,38,31.4774417134,34.4353094538
050-1744202,in-call,3055,31.4831759243,34.4481427882
050-6672419,in-call,70,31.4702576463,34.4310856487
