phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5255883,in-call,903,31.4533553732,34.4123746236
050-7867019,in-call,17,31.4343761124,34.3865806141
050-2071480,in-call,3453,31.4291176397,34.418843157
050-8243357,out-call,2714,31.4527773456,34.4118023925
050-6606580,out-call,90,31.4729315423,34.430320774
050-1930216,out-call,93,31.4610511866,34.418941453
050-8596434,in-call,16,31.4793973371,34.4342053514
050-1724235,in-call,74,31.4513716227,34.414251166
050-4692948,out-call,50,31.4407201382,34.3880815707
050-1763670,in-call,98,31.4783859721,34.4478441394
050-4161651,out-call,3175,31.5040985765,34.479430491
050-5682896,out-call,97,31.4425702778,34.4125488669
