phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3384112,in-call,16,31.438796514,34.3913725638
050-1356059,in-call,2854,31.4569190072,34.4146682238
050-4224476,in-call,2988,31.4561147189,34.4232802807
050-5134659,out-call,71,31.4714776163,34.4419515056
050-9044999,out-call,1802,31.4545542565,34.4116130094
050-1404415,out-call,2099,31.4022435687,34.3411689626
050-1255212,in-call,575,31.4495657937,34.416463989
050-2259392,out-call,98,31.4642390282,34.4268473943
050-5343890,out-call,2679,31.4661814809,34.4349723806
050-4720368,in-call,95,31.4635593758,34.4253920791
050-3797719,out-call,29,31.4545681519,34.4199040741
050-5616317,out-call,380,31.4899421639,34.4684686492
050-6865506,out-call,3536,31.455738771,34.4242593075
050-3700817,in-call,110,31.4618859283,34.4204328208
