phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2213336,in-call,25,31.3856095577,34.3523626498
050-1843539,in-call,57,31.471352816,34.4219191035
050-9540593,out-call,27,31.4762925311,34.4407190471
050-1853860,out-call,28,31.4574386087,34.4328726886
050-8068330,in-call,129,31.3929323178,34.3626957406
050-5919704,out-call,104,31.4220783574,34.3598663774
050-5513324,out-call,902,31.4863637071,34.4450456483
050-4332765,in-call,1281,31.4453336313,34.3794111705
050-5535501,out-call,61,31.4337382707,34.4042810754
050-4458450,out-call,106,31.4384471163,34.4050782843
050-8707400,in-call,2893,31.4271948117,34.3948739719
