phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8341229,in-call,69,31.4386164116,34.3876718497
050-5139608,out-call,106,31.4600794823,34.4092797364
050-4315256,in-call,22,31.4597480263,34.4260283947
050-6268660,out-call,20,31.4552359202,34.4218806229
050-9290014,in-call,1512,31.4577770719,34.4271963899
050-1543671,out-call,58,31.4547671868,34.4310260456
050-8978177,out-call,1701,31.3650861948,34.3234230455
050-6619584,in-call,120,31.5012340366,34.4723446517
050-3966361,in-call,105,31.4501053096,34.4159147547
050-7258568,in-call,872,31.495889744,34.4698491993
050-7259024,in-call,117,31.4006527183,34.3709534885
050-8351869,out-call,1044,31.4524006742,34.4243609705
