phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4663460,out-call,3339,31.4585143414,34.4300812224
050-6269068,out-call,10,31.502870731,34.4619702228
050-8910338,in-call,3207,31.4657461409,34.4291721565
050-4130366,in-call,1411,31.4740455907,34.4421110586
050-6727918,out-call,396,31.4600482628,34.4029934433
050-9800166,in-call,2915,31.4086358701,34.3727873562
050-2281968,in-call,96,31.4152673416,34.3738140098
050-7931350,in-call,501,31.4568303869,34.4289387334
050-6796769,out-call,3220,31.4483279172,34.4127975535
050-6362521,in-call,51,31.4395414197,34.3889116652
