phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2679651,in-call,80,31.490687727,34.451370718
050-4593982,in-call,2015,31.4076998047,34.3772056976
050-4828952,out-call,54,31.483967289,34.4275863286
050-8295266,in-call,1622,31.4609978203,34.4194413662
050-6865418,in-call,42,31.47302333,34.44993184
050-2947980,in-call,56,31.460781876,34.4278392587
050-1150990,in-call,2087,31.4602523022,34.4240151158
050-6290874,in-call,120,31.4435614931,34.3871035186
050-4333625,out-call,2443,31.4571681967,34.4131139939
050-9259961,in-call,2193,31.4514572657,34.4152916175
050-1491114,in-call,804,31.4073077676,34.389272375
050-6053636,out-call,23,31.3986419097,34.3450072227
050-6584983,out-call,2881,31.4587774442,34.4239368312
050-1888724,out-call,44,31.4674052777,34.4314222713
