phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8496377,out-call,24,31.425051825,34.3645563743
050-6200284,out-call,751,31.4612589518,34.4253030274
050-2061792,out-call,57,31.4640685396,34.4219469919
050-3622084,in-call,93,31.3813423767,34.3329282311
050-2216785,out-call,237,31.4134215904,34.3758662105
050-1414930,out-call,17,31.4540343877,34.4163794873
050-2966604,in-call,1136,31.4671155582,34.4426953891
050-4920587,in-call,72,31.4629745413,34.4339297248
050-5209895,in-call,33,31.4799360297,34.4478268347
050-1561325,in-call,104,31.4584245594,34.4229920982
050-6301821,out-call,2153,31.4830947876,34.4586844582
050-7424039,out-call,96,31.4523781738,34.411555886
050-1543432,in-call,2089,31.4635448466,34.4309029856
