phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4027325,out-call,2610,31.4546906285,34.3972240901
050-6199701,in-call,3365,31.4436760014,34.4188732648
050-7934728,in-call,3319,31.4541613266,34.4097906396
050-6590399,out-call,13,31.4411484234,34.4131292496
050-3591036,in-call,65,31.4659320974,34.4317895356
050-1440959,in-call,76,31.466811665,34.4312148307
050-3452618,out-call,1761,31.4619810966,34.4267384961
050-1263060,out-call,91,31.451729874,34.3862899183
050-7297440,in-call,3059,31.4511656929,34.4146486761
050-5094344,out-call,101,31.4381916104,34.3853631677
050-5985857,out-call,2014,31.5185727071,34.4747660404
