phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7373281,in-call,2324,31.4788245593,34.4367937171
050-1892495,in-call,178,31.3921944289,34.3447759525
050-9599045,out-call,469,31.4623469369,34.4208203659
050-6412605,out-call,114,31.4522742994,34.4194390753
050-7339205,out-call,3278,31.503601523,34.4932266747
050-1086306,in-call,49,31.4727316909,34.4222488928
050-3955726,out-call,119,31.4707229094,34.4367059547
050-4082856,in-call,71,31.5146662423,34.4657898052
050-4777429,in-call,120,31.4823665581,34.4681855096
050-1510677,out-call,76,31.4507692541,34.4299284125
050-5752922,out-call,2745,31.408966348,34.3714203459
050-6196195,in-call,69,31.4490057709,34.4151576669
050-5022520,in-call,2432,31.4614928195,34.4262939537
050-2538917,in-call,115,31.4916326376,34.4634177355
