phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9023943,out-call,1504,31.4177409328,34.3606673554
050-4753442,in-call,81,31.4595163655,34.4212793514
050-1848007,in-call,62,31.4088706292,34.3745727868
050-9088536,in-call,2980,31.4669327658,34.4319071214
050-2541390,in-call,1566,31.462544631,34.4465874317
050-8992961,in-call,84,31.496841045,34.4644154139
050-6331837,in-call,47,31.4839167601,34.4507995414
050-2703761,in-call,50,31.4562002439,34.417678203
050-7054734,in-call,14,31.4106767328,34.3705481671
050-5699353,in-call,89,31.4599615626,34.4265338105
050-7430643,in-call,100,31.4778191644,34.4424943144
050-4297795,out-call,72,31.4610226154,34.3919316403
