phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4838817,in-call,101,31.4051969532,34.3670325635
050-7383182,out-call,36,31.47302333,34.44993184
050-1698162,out-call,65,31.4618248389,34.4216845979
050-1917963,in-call,153,31.4881261553,34.4278192517
050-4220801,in-call,114,31.4720428377,34.4413185588
050-6240481,out-call,74,31.4100468838,34.3822876536
050-9692666,in-call,1839,31.4608715443,34.4159737171
050-7398821,in-call,87,31.467123119,34.431897416
050-1019111,in-call,1980,31.497388001,34.4630613619
050-8376538,in-call,1471,31.408966348,34.3714203459
050-2713639,out-call,95,31.451158431,34.4231370409
