phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3290977,in-call,282,31.4845379839,34.4509081738
050-1521604,in-call,102,31.5005126767,34.4661201416
050-5614087,out-call,103,31.4520363095,34.4222165342
050-1803116,in-call,23,31.4552700275,34.4106815771
050-5404693,in-call,47,31.4005039558,34.3739408233
050-8702896,in-call,1333,31.4157527287,34.3725690053
050-7903751,out-call,62,31.4016608221,34.3680082565
050-1182330,in-call,2818,31.4710399649,34.4295524546
050-6378538,in-call,87,31.4620033408,34.4146834776
050-7811672,out-call,821,31.4419857133,34.3907062453
050-6319660,in-call,24,31.4791002843,34.4577088288
050-9158834,in-call,3513,31.4855133248,34.4297770863
050-8683404,out-call,48,31.4428914207,34.4238856229
050-4703128,out-call,118,31.4887777718,34.4691165734
050-3769607,in-call,1192,31.4674624782,34.4119134465
