phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2700354,out-call,63,31.4111278722,34.3663601465
050-2693009,in-call,2255,31.4486946663,34.4100075969
050-2851110,in-call,1841,31.3879017155,34.3442635243
050-4185333,in-call,203,31.4772391261,34.4305635567
050-5110505,out-call,25,31.4362901887,34.3850801602
050-5436491,in-call,28,31.4751046992,34.4405492842
050-5882853,in-call,70,31.4564244162,34.4086035671
050-8117498,in-call,141,31.4552357893,34.4086902562
050-3619341,out-call,1545,31.4666327385,34.4136414088
050-7111878,out-call,531,31.4821516606,34.4281325144
050-8158381,out-call,56,31.4416875376,34.3912639609
050-3282882,in-call,644,31.4606587994,34.4105023689
