phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7119847,out-call,12,31.4610591519,34.4149950295
050-3412592,in-call,745,31.4736380577,34.4429667223
050-1514450,in-call,752,31.400340244,34.3745095638
050-9556674,out-call,91,31.4187917318,34.3704241863
050-7499592,in-call,87,31.4495430978,34.4219857158
050-3365993,in-call,58,31.4174730035,34.3701954923
050-2951564,out-call,77,31.452716313,34.4121785651
050-7566234,in-call,76,31.4477099109,34.4227363835
050-4611447,out-call,1665,31.4585457034,34.4351360036
050-6168774,in-call,2304,31.4044827522,34.3789780398
050-8875097,in-call,1263,31.4534649031,34.4166626015
050-2632785,out-call,126,31.4787793929,34.4342517489
050-9759294,in-call,3203,31.4557598145,34.3919358875
050-8036262,in-call,2658,31.4876386254,34.4527809227
050-7264898,in-call,15,31.482172028,34.4403369406
