phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4506953,in-call,95,31.4591314106,34.4299293718
050-6726267,in-call,986,31.440748119,34.3894416218
050-9816554,out-call,44,31.4086763625,34.3837726988
050-8955068,in-call,73,31.4765382842,34.4317140747
050-8655337,out-call,1807,31.3823512582,34.3378182037
050-2822523,in-call,643,31.4560885334,34.4055228224
050-9926430,in-call,2684,31.416811551,34.3648906857
050-3377328,out-call,519,31.4783121554,34.4431687838
050-4194140,in-call,19,31.4117025623,34.3685113506
050-4872845,out-call,872,31.4876386254,34.4527809227
050-1916920,out-call,70,31.4571479354,34.4195095171
050-6048232,in-call,550,31.4508804192,34.4151535765
050-6664386,out-call,2358,31.449202891,34.41424247
