phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8946273,in-call,1472,31.4702617125,34.4118764766
050-8014420,in-call,59,31.4881261553,34.4278192517
050-5364178,in-call,110,31.4617527908,34.4383458453
050-5198237,in-call,12,31.4725311507,34.4390699319
050-8922302,out-call,2846,31.4586391967,34.4261292702
050-6354986,in-call,79,31.4042330273,34.3670854073
050-2940063,in-call,98,31.4658189887,34.4299392234
050-1459976,out-call,55,31.378208488,34.3417950723
050-6128357,in-call,23,31.4670003414,34.4339450829
050-1272413,out-call,3597,31.4477611547,34.416398996
050-6966281,out-call,97,31.4650176588,34.4349114112
