phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8588844,in-call,102,31.4515037128,34.4294404318
050-6432455,in-call,3383,31.3954186946,34.3513540222
050-7868753,out-call,95,31.41182839,34.3758399404
050-1770004,in-call,71,31.472796634,34.4545441662
050-1559914,out-call,31,31.3951061061,34.353593497
050-4771619,out-call,44,31.456983953,34.4317364085
050-9893634,out-call,3160,31.472409713,34.4339332211
050-4989619,in-call,74,31.4490057709,34.4151576669
050-6661489,in-call,98,31.4715560822,34.4428665077
050-5579684,out-call,19,31.406936325,34.380292758
050-3798654,in-call,95,31.4592957266,34.4201480978
