phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6584355,in-call,2339,31.4555615497,34.4190317725
050-4174035,in-call,75,31.4483732274,34.4157198119
050-9361743,out-call,30,31.5043356612,34.4664681919
050-8649727,in-call,962,31.4034377289,34.3772579836
050-4784927,out-call,88,31.4145242676,34.3919634168
050-4847115,in-call,3338,31.4395626361,34.3906748215
050-5636458,in-call,105,31.4733215502,34.4340438716
050-2566115,out-call,77,31.472457782,34.4470888174
050-4065645,out-call,37,31.495713682,34.4590305082
050-6769428,in-call,2913,31.4657461409,34.4291721565
050-6057256,out-call,1278,31.4539333189,34.4148310604
050-7141838,out-call,92,31.4525662983,34.4292603679
050-6055940,in-call,49,31.4387972096,34.3920256995
050-1334309,out-call,3086,31.4527952762,34.4077494173
