phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8185115,out-call,2339,31.466795227,34.4350809917
050-9232099,in-call,76,31.4547212752,34.4166370567
050-6525684,in-call,105,31.4906266893,34.4518966143
050-6961892,out-call,2350,31.4870792235,34.4451954148
050-4677053,in-call,3132,31.4232817802,34.3849497261
050-8342868,out-call,23,31.4460155321,34.3760726458
050-4744458,out-call,96,31.4108023942,34.3666660617
050-4715598,in-call,26,31.4760281232,34.4242131305
050-4992619,out-call,1142,31.435879995,34.4050800079
050-4441111,out-call,25,31.4745933558,34.4457888536
050-3916751,out-call,12,31.4341706757,34.3786255998
050-8925292,in-call,1096,31.4528375228,34.4118937631
050-4097057,out-call,62,31.4084863513,34.3428316502
050-4669196,out-call,10,31.447273867,34.3769420968
050-7190714,out-call,316,31.4607591829,34.423215274
050-9454109,in-call,3182,31.4562002439,34.417678203
