phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4957561,out-call,118,31.4742074474,34.4558649624
050-3622794,in-call,3492,31.4718316308,34.4260934932
050-7073733,in-call,3574,31.4567551899,34.4346558514
050-1119625,out-call,1457,31.475472992,34.4327264816
050-4744024,out-call,11,31.46567596,34.4319476164
050-6659269,in-call,71,31.4679886778,34.4144973295
050-7546450,out-call,96,31.4461951187,34.4114512723
050-3271084,out-call,1552,31.4572956573,34.4151851666
050-8266506,out-call,92,31.4545681519,34.4199040741
050-1273933,out-call,94,31.4737025537,34.4214661453
050-8172180,in-call,2773,31.4728833476,34.4294289643
050-8006249,in-call,1146,31.4180060969,34.3685124516
050-9712509,in-call,59,31.458120942,34.4241992273
