phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7041197,in-call,75,31.4063313345,34.3667687148
050-4228826,out-call,1375,31.4595186693,34.4282245101
050-1219802,in-call,59,31.3963059824,34.3452942379
050-1647596,in-call,3247,31.4335551938,34.3866084369
050-5495190,out-call,29,31.4680566906,34.4417004658
050-5740523,in-call,721,31.4401714451,34.3910859883
050-8696980,in-call,147,31.4183581319,34.4018575017
050-2074628,out-call,117,31.465401877,34.4233676109
050-3753227,out-call,1424,31.4378301717,34.3900500461
050-5507141,in-call,2676,31.4411484234,34.4131292496
050-1750519,out-call,102,31.4534598286,34.4140449865
050-5934037,in-call,793,31.4595216132,34.3981675314
050-3831952,out-call,62,31.4643768888,34.4188466108
050-8901658,in-call,802,31.3556990622,34.3139109542
050-4605229,out-call,1233,31.4401450294,34.3924710523
