phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8689976,in-call,93,31.4403074664,34.42188464
050-9702839,in-call,942,31.4669049388,34.4158006195
050-6998275,in-call,71,31.4504578171,34.4232805659
050-1505876,in-call,2640,31.4664277929,34.422141075
050-7568677,in-call,3129,31.4554853858,34.4052969887
050-4759618,out-call,84,31.476989227,34.4484730598
050-9546504,in-call,1533,31.4324172552,34.4180121513
050-4429988,in-call,860,31.4492478502,34.4149096152
050-3258393,out-call,737,31.4652181228,34.4303572431
050-6268617,out-call,69,31.4650614485,34.4226578651
