phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7587415,in-call,3570,31.3943816542,34.3625395395
050-8506422,in-call,887,31.3892280586,34.3440058983
050-2788524,in-call,10,31.4608125998,34.4169705429
050-2746158,in-call,53,31.4511955188,34.4102028522
050-8476223,out-call,2916,31.4707229094,34.4367059547
050-5312158,in-call,1103,31.4678766809,34.4185810777
050-4098714,in-call,17,31.4572861792,34.4147261277
050-1714529,out-call,889,31.4338421498,34.385383827
050-9283959,in-call,68,31.4785600102,34.4446776662
050-1737444,in-call,13,31.442522918,34.4111515383
050-8204792,out-call,515,31.4718091617,34.4274740163
