phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8543899,in-call,69,31.4458531724,34.4144221978
050-2259111,out-call,1391,31.4486003143,34.4240483423
050-6990924,in-call,37,31.4040873409,34.3690156328
050-1076298,in-call,2387,31.4437366298,34.3894271102
050-7179438,in-call,75,31.4788245593,34.4367937171
050-7681831,in-call,2101,31.4635882958,34.4290659953
050-7310375,out-call,2032,31.4974245065,34.4710864139
050-4775375,out-call,10,31.3972021384,34.3519496205
050-3306948,out-call,3227,31.450130072,34.4157747359
050-2583301,in-call,116,31.4593226812,34.411206188
050-7946678,in-call,1835,31.451018948,34.4092977545
050-5839984,out-call,796,31.4486669177,34.4108955451
050-5109822,out-call,50,31.4456415728,34.4115709592
050-7022807,in-call,96,31.4097232851,34.3710851573
