phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7975819,out-call,1054,31.4569768974,34.4087521158
050-7666307,in-call,3218,31.4676830717,34.4319482098
050-4424232,in-call,549,31.4386587723,34.3898553347
050-9035454,out-call,2374,31.4108682321,34.3814574251
050-1794954,out-call,117,31.4679919105,34.434584837
050-9452298,out-call,3379,31.378208488,34.3417950723
050-3265604,in-call,136,31.3963533475,34.3480888015
050-9348764,in-call,805,31.4544320005,34.3930464951
050-8878093,in-call,2660,31.422537047,34.3627287909
050-4778127,out-call,58,31.5146662423,34.4657898052
050-8860964,out-call,2695,31.4525822538,34.4147262055
050-6071545,in-call,264,31.4153662754,34.3677567961
050-3908716,in-call,112,31.4672664483,34.437167193
050-2571609,in-call,71,31.4687076199,34.4332575809
