phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4492931,in-call,105,31.4157619174,34.3693282246
050-4057684,in-call,62,31.4603550316,34.4202337269
050-6900908,out-call,27,31.4401244479,34.3881305116
050-1665435,out-call,970,31.4760482195,34.4439069978
050-3080298,out-call,786,31.4518930776,34.4140584196
050-6082752,out-call,81,31.4499112278,34.4200242813
050-5166380,out-call,3080,31.4745933558,34.4457888536
050-8596429,out-call,3061,31.4164608455,34.3711477453
050-1838827,out-call,32,31.4645792887,34.4345439407
050-9602586,out-call,34,31.4534649031,34.4166626015
050-3563717,in-call,2452,31.4561147189,34.4232802807
