phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4956630,in-call,116,31.4566456907,34.3983165395
050-6721399,out-call,933,31.4343562938,34.3863252806
050-6242473,in-call,111,31.4561125114,34.4191593694
050-3757378,in-call,109,31.457149316,34.4336170706
050-3577282,out-call,104,31.4562497925,34.4084533901
050-7512984,in-call,17,31.4681477293,34.4410146879
050-2372518,out-call,1756,31.4606168039,34.4193484278
050-2145519,in-call,24,31.4743138819,34.4338741225
050-6420724,in-call,1627,31.4572956573,34.4151851666
050-2141798,out-call,2754,31.4593869583,34.4167808802
050-6497798,out-call,715,31.4587627058,34.4156526047
050-3267900,out-call,240,31.4532778756,34.4181812046
050-3777638,out-call,21,31.4710399649,34.4295524546
050-8888405,out-call,1312,31.4949724699,34.4437936004
050-2280351,out-call,3025,31.4073077676,34.389272375
