phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1518422,in-call,1867,31.4643768888,34.4188466108
050-5660577,in-call,30,31.4076998047,34.3772056976
050-2926019,in-call,3158,31.4450127165,34.4105937168
050-1202719,out-call,2318,31.4541094976,34.4108321679
050-7921758,in-call,3465,31.4426818005,34.4135096222
050-3207261,in-call,36,31.4687189232,34.4391273112
050-5516846,in-call,815,31.4549504306,34.4153507087
050-9914822,in-call,3282,31.4503678979,34.4213463696
050-4656437,in-call,53,31.4585079183,34.4243020505
050-8765392,out-call,3596,31.4774417134,34.4353094538
050-2779996,out-call,1818,31.5059273688,34.4666062296
