phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2170361,in-call,1009,31.4654376338,34.4247136166
050-9793345,out-call,110,31.4736789776,34.4302840707
050-3133071,in-call,3178,31.5109106898,34.4595597395
050-9854153,in-call,46,31.4564352038,34.4208419945
050-7292178,out-call,17,31.4565011279,34.403940139
050-1792678,out-call,272,31.3963059824,34.3452942379
050-7161501,out-call,3188,31.4746723757,34.4486285362
050-6060565,out-call,95,31.3833024421,34.34533802
050-4192496,out-call,48,31.4454346133,34.4103558941
050-3015246,out-call,1557,31.4115878811,34.3853942436
050-3645606,in-call,2756,31.4361569906,34.3859847752
050-5777342,in-call,109,31.444364901,34.3892461898
050-3912321,out-call,35,31.4097381332,34.3690743092
050-4428779,in-call,1895,31.4711178144,34.4178778003
