phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3972772,in-call,116,31.4302585347,34.3782409618
050-7955696,out-call,63,31.4716887319,34.4367114744
050-8774986,in-call,3076,31.4012899365,34.347095023
050-3084742,out-call,96,31.4949724699,34.4437936004
050-9644333,out-call,90,31.4549275034,34.3853803945
050-9526411,out-call,19,31.4336336185,34.4022449217
050-7215214,out-call,89,31.4324172552,34.4180121513
050-6722187,out-call,108,31.4330211244,34.4015100929
050-7376520,out-call,1890,31.4433985212,34.4150353373
050-6439653,in-call,79,31.4436837423,34.4155154245
