phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7607184,out-call,712,31.4362620113,34.3892206411
050-6712992,out-call,107,31.4938714236,34.4651892271
050-5469535,out-call,1068,31.4591168909,34.4377022671
050-4475997,in-call,709,31.4459724626,34.4172132266
050-8699375,out-call,34,31.4508158748,34.4116155483
050-1197631,in-call,765,31.4491812718,34.4141618964
050-8464938,out-call,1969,31.4132093143,34.3731532704
050-1557747,out-call,2021,31.4038859066,34.3662881844
050-5001762,in-call,1048,31.4055826318,34.3453180657
050-3117816,in-call,2191,31.4838823799,34.4368917842
050-3765557,in-call,15,31.4879512628,34.4459721645
050-7824359,in-call,68,31.466920661,34.4089776019
050-7139433,in-call,723,31.3789775711,34.3390527021
050-5703741,in-call,95,31.4532572839,34.421373547
