phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7383495,out-call,2574,31.4279531601,34.394462111
050-1818663,out-call,81,31.4353077503,34.4041948821
050-7211519,in-call,70,31.4674624782,34.4119134465
050-2311156,in-call,1957,31.4341137336,34.4131235355
050-5215226,out-call,1104,31.4449639121,34.4152602251
050-9264791,in-call,102,31.4252492642,34.3855355142
050-7769224,in-call,11,31.4720674366,34.4455291764
050-2684313,in-call,31,31.4453249229,34.4243221571
050-7230921,out-call,2865,31.4449846216,34.3783940921
050-5982784,out-call,245,31.4395414197,34.3889116652
050-5378240,in-call,47,31.4767130625,34.4354140029
050-5387079,in-call,520,31.4116353814,34.3595843495
050-9862746,out-call,14,31.444994645,34.3766026373
050-5503268,out-call,858,31.4533266997,34.4138624076
050-4505238,in-call,824,31.4663646035,34.4270451291
