phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4228084,in-call,67,31.4531281335,34.4173018796
050-7455072,out-call,1965,31.4648264652,34.4408487626
050-5640439,out-call,831,31.4497456932,34.3871621111
050-2330207,in-call,86,31.4838028112,34.4494553552
050-5160993,in-call,1823,31.4534598286,34.4140449865
050-9633254,in-call,2379,31.4773752461,34.4299482248
050-4935173,out-call,2771,31.4570217227,34.43098793
050-1859061,out-call,3203,31.4791322325,34.4290299874
050-5360220,in-call,20,31.446411432,34.4176201575
050-4085867,in-call,1834,31.4552700275,34.4106815771
050-1874248,out-call,3385,31.4783843338,34.4283116858
