phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9690933,in-call,55,31.4551437049,34.4085842393
050-3808098,out-call,100,31.4657949336,34.4364360651
050-5006838,in-call,100,31.4501990918,34.4129010945
050-5000069,in-call,36,31.4458689471,34.4191246856
050-3493751,out-call,1165,31.4604505028,34.4173871217
050-2003042,in-call,59,31.4591190001,34.4086305096
050-5216767,out-call,2087,31.3809015837,34.3327928515
050-3425871,out-call,309,31.4584709783,34.4184800655
050-1804533,in-call,76,31.4660577298,34.4079282584
050-3480103,out-call,23,31.4623981419,34.43241983
050-4654606,out-call,38,31.4135955667,34.3676373267
050-5171854,in-call,2903,31.4090969483,34.37537811
050-2788356,in-call,1775,31.4226908807,34.3672423731
050-9618687,in-call,580,31.456201745,34.4347320478
050-1761038,out-call,810,31.4534789636,34.409513921
